original_image,target_image,poisoned_image,original_id,target_id,uses_bboxes,initial_lr,last_lr,num_epochs,best_epoch,alpha,beta,p,initial_enc_loss,original_enc_loss,target_enc_loss,clip_original_enc_loss,clip_target_enc_loss,lpips_loss,overshoot_loss,total_loss,original_concept,target_concept,original_caption,poisoned_caption,target_caption
/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000216863.jpg,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000176519.jpg,/home/atuin/g103ea/shared/nightshade/coco-2014-restval/skateboard_surfboard_20240703_145859.png,216863,176519,False,0.003,0.0016875000000000002,200,199,2.0,100.0,0.07,9.8515625,9.7890625,0.5712890625,9.8203125,0.63720703125,0.09522482007741928,4.11789756071812e-07,0.6217798590660095,skateboard,surfboard,A group of skateboarders riding on a ramp.,A young boy riding a wave on top of a surfboard.,A young boy riding a wave on top of a surfboard.
/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000508605.jpg,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000478338.jpg,/home/atuin/g103ea/shared/nightshade/coco-2014-restval/skateboard_surfboard_20240703_145907.png,508605,478338,False,0.003,0.0007119140625000001,200,199,2.0,100.0,0.07,8.6328125,8.4296875,0.66162109375,8.4375,0.7158203125,0.08939962834119797,1.3120151720613649e-07,0.7004334926605225,skateboard,surfboard,A man riding a skateboard down the side of a metal rail.,A woman riding a wave on top of a surfboard.,A woman in a black wet suit surfing on a white surfboard.
/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000434689.jpg,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000068852.jpg,/home/atuin/g103ea/shared/nightshade/coco-2014-restval/skateboard_surfboard_20240703_145914.png,434689,68852,False,0.003,0.0012656250000000003,200,200,2.0,100.0,0.07,11.0546875,10.9609375,0.5283203125,10.953125,0.55224609375,0.0996515229344368,1.8685227587411646e-07,0.5876420140266418,skateboard,surfboard,A man holding a skateboard and a bag.,A blue car with a surfboard on top of it.,A blue and white car with a surfboard on top of it.
/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000268539.jpg,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000472598.jpg,/home/atuin/g103ea/shared/nightshade/coco-2014-restval/skateboard_surfboard_20240703_145920.png,268539,472598,False,0.003,0.0012656250000000003,200,199,2.0,100.0,0.07,10.0703125,10.0546875,0.27685546875,10.1015625,0.4052734375,0.08125754445791245,3.092546307925659e-07,0.29940149188041687,skateboard,surfboard,A man riding a yellow motorcycle on top of a metal pole.,An old green car parked in front of a tree.,An old green car parked on the side of the road.
/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000244151.jpg,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000349344.jpg,/home/atuin/g103ea/shared/nightshade/coco-2014-restval/skateboard_surfboard_20240703_145927.png,244151,349344,False,0.003,0.0016875000000000002,200,200,2.0,100.0,0.07,11.1328125,10.984375,0.62353515625,10.96875,0.685546875,0.09272820502519608,2.9742449214609223e-07,0.6690213084220886,skateboard,surfboard,A young man riding a skateboard on top of a street.,A yellow car with a surfboard on top of it.,A yellow car is on display at a car show.
/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000149571.jpg,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000323951.jpg,/home/atuin/g103ea/shared/nightshade/coco-2014-restval/skateboard_surfboard_20240703_145934.png,149571,323951,False,0.003,0.0016875000000000002,200,200,2.0,100.0,0.07,9.390625,9.3984375,0.274658203125,9.3671875,0.422607421875,0.06982704252004623,7.754006219329312e-07,0.2747357487678528,skateboard,surfboard,A young man riding a skateboard down a street.,A man walking on the beach with a surfboard.,A man walking on the beach with a surfboard.
/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000490381.jpg,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000142697.jpg,/home/atuin/g103ea/shared/nightshade/coco-2014-restval/skateboard_surfboard_20240703_145941.png,490381,142697,False,0.003,0.0012656250000000003,200,200,2.0,100.0,0.07,9.3671875,9.3515625,0.232421875,9.328125,0.31640625,0.07653284817934036,1.4159969197180544e-08,0.2454889863729477,skateboard,surfboard,A woman is holding a skateboard and a man is holding a skateboard.,A man riding a wave on top of a surfboard.,A man riding a wave on top of a surfboard.
/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000394892.jpg,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000046736.jpg,/home/atuin/g103ea/shared/nightshade/coco-2014-restval/skateboard_surfboard_20240703_145949.png,394892,46736,False,0.003,0.0012656250000000003,200,200,2.0,100.0,0.07,8.4296875,8.3125,0.64501953125,8.34375,0.67724609375,0.07003949582576752,3.1134604228100216e-08,0.6451016068458557,skateboard,surfboard,A boy is doing a trick on a skateboard.,A surfer riding a wave in the ocean.,A surfer riding a wave in the ocean.
/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000495687.jpg,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000021924.jpg,/home/atuin/g103ea/shared/nightshade/coco-2014-restval/skateboard_surfboard_20240703_145957.png,495687,21924,False,0.003,0.0022500000000000003,200,194,2.0,100.0,0.07,10.515625,10.46875,0.46044921875,10.5546875,0.56689453125,0.06997855007648468,3.0109331419225782e-06,0.4607503116130829,skateboard,surfboard,A person riding a skateboard down a set of steps.,Two women standing on a beach holding surfboards.,Two women standing on a beach holding surfboards.
/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000282346.jpg,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000559270.jpg,/home/atuin/g103ea/shared/nightshade/coco-2014-restval/skateboard_surfboard_20240703_150004.png,282346,559270,False,0.003,0.0012656250000000003,200,200,2.0,100.0,0.07,10.359375,10.359375,0.496337890625,10.3984375,0.55029296875,0.08514485508203506,4.1169190012624313e-07,0.5266687870025635,skateboard,surfboard,A person on a skateboard on a sidewalk.,A vintage green car with a woman inside driving it.,A vintage green car with two women inside.
/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000540556.jpg,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000503765.jpg,/home/atuin/g103ea/shared/nightshade/coco-2014-restval/skateboard_surfboard_20240703_150011.png,540556,503765,False,0.003,0.0012656250000000003,200,198,2.0,100.0,0.07,10.4765625,10.421875,0.576171875,10.421875,0.61474609375,0.10365844517946243,3.851147027944535e-07,0.6435272693634033,skateboard,surfboard,A man riding a skateboard up the side of a ramp.,An orange and green car with surfboards on top.,An orange and green car with a surfboard on top.
