/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000014635.jpg,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000541493.jpg,/home/atuin/g103ea/shared/nightshade/coco-2014-restval/cup_bottle_20240703_110136.png,14635,541493,False,0.003,0.0016875000000000002,200,199,2.0,100.0,0.07,9.96875,9.9765625,0.334228515625,9.9453125,0.38671875,0.0788380354642868,2.535542478199204e-07,0.3519299328327179,cup,bottle,An elderly woman sitting at a table in a kitchen.,A bathroom sink with a mirror above it.,A bathroom sink with a mirror above it.
/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000510707.jpg,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000235699.jpg,/home/atuin/g103ea/shared/nightshade/coco-2014-restval/cup_bottle_20240703_110142.png,510707,235699,False,0.003,0.0005339355468750001,200,200,2.0,100.0,0.07,7.80078125,7.77734375,0.22314453125,7.8203125,0.359619140625,0.07787762582302094,1.5319965740445696e-08,0.2389013171195984,cup,bottle,"A kitchen with a stove, sink, and refrigerator.","A bathroom with a toilet, sink, and shower.","A bathroom with a toilet, sink, and shower."
/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000158708.jpg,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000344498.jpg,/home/atuin/g103ea/shared/nightshade/coco-2014-restval/cup_bottle_20240703_110209.png,158708,344498,False,0.003,0.0012656250000000003,200,200,2.0,100.0,0.07,9.7890625,9.6328125,0.81787109375,9.640625,0.8359375,0.13964049518108368,9.254331985175668e-07,0.9572446346282959,cup,bottle,A cup of coffee and a bicycle mug on a table.,A group of people standing around a kitchen counter.,A group of people standing around a kitchen counter.
/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000008718.jpg,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000400123.jpg,/home/atuin/g103ea/shared/nightshade/coco-2014-restval/cup_bottle_20240703_110216.png,8718,400123,False,0.003,0.0016875000000000002,200,200,2.0,100.0,0.07,10.859375,10.78125,0.413330078125,10.7578125,0.449462890625,0.07201601564884186,1.8542887403327768e-07,0.4173806309700012,cup,bottle,A blueberry muffin with a cup of coffee and a bowl of fruit.,"A bathroom with a toilet, sink, and shower.","A bathroom with a toilet, sink, and shower."
/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000161983.jpg,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000047559.jpg,/home/atuin/g103ea/shared/nightshade/coco-2014-restval/cup_bottle_20240703_110222.png,161983,47559,False,0.003,0.0009492187500000002,200,198,2.0,100.0,0.07,6.88671875,6.8671875,0.237060546875,6.8203125,0.2978515625,0.09385478496551514,3.0109248427834245e-09,0.2847704291343689,cup,bottle,A bathroom with a white sink and a white toilet.,"A bathroom with a toilet, sink, and shower.","A bathroom with a toilet, sink, and shower."
/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000149550.jpg,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000473055.jpg,/home/atuin/g103ea/shared/nightshade/coco-2014-restval/cup_bottle_20240703_110229.png,149550,473055,False,0.003,0.0005339355468750001,200,198,2.0,100.0,0.07,6.90234375,6.8828125,0.1529541015625,6.8359375,0.2103271484375,0.06997974216938019,1.0748506085178633e-08,0.15295517444610596,cup,bottle,A bathroom sink with a large mirror above it.,"A bathroom with a sink, mirror and a towel rack.","A bathroom with a sink, mirror and a towel rack."
/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000200365.jpg,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000214463.jpg,/home/atuin/g103ea/shared/nightshade/coco-2014-restval/cup_bottle_20240703_110311.png,200365,214463,False,0.003,0.0016875000000000002,200,200,2.0,100.0,0.07,11.0703125,10.8125,1.15625,10.8046875,1.3916015625,0.0908612534403801,2.2368799363903236e-06,1.1981961727142334,cup,bottle,A hot dog and a soda on a table.,A bathroom sink with toothbrushes and toothpaste on it.,A bathroom sink with toothbrushes and toothpaste on it.
/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000362219.jpg,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000306733.jpg,/home/atuin/g103ea/shared/nightshade/coco-2014-restval/cup_bottle_20240703_110343.png,362219,306733,False,0.003,0.0012656250000000003,200,200,2.0,100.0,0.07,10.2109375,10.140625,0.453857421875,10.1484375,0.62060546875,0.0923176035284996,3.208363921203272e-07,0.4985247254371643,cup,bottle,A coffee cup with a picture of a man and a locomotive.,"A bathroom with a sink, toilet, and bathtub.","A bathroom with a sink, toilet, and shower."
/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000528176.jpg,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000369594.jpg,/home/atuin/g103ea/shared/nightshade/coco-2014-restval/cup_bottle_20240703_110408.png,528176,369594,False,0.003,0.0012656250000000003,200,199,2.0,100.0,0.07,8.6015625,8.578125,0.3515625,8.5859375,0.385009765625,0.07580433040857315,2.887661310069234e-08,0.36317405104637146,cup,bottle,A bunch of green bananas sitting on a table.,"A kitchen with a stove, sink, and a window.","A kitchen with a stove, sink, and window."
/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000149550.jpg,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000558671.jpg,/home/atuin/g103ea/shared/nightshade/coco-2014-restval/cup_bottle_20240703_110538.png,149550,558671,False,0.003,0.0009492187500000002,200,200,2.0,100.0,0.07,10.7578125,10.6015625,0.82177734375,10.5859375,0.84375,0.0764666497707367,1.650365675232024e-07,0.8347271680831909,cup,bottle,A bathroom sink with a large mirror above it.,A man is standing in a kitchen with a dog.,A man is standing in a kitchen with a dog.
/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000330954.jpg,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000205533.jpg,/home/atuin/g103ea/shared/nightshade/coco-2014-restval/cup_bottle_20240703_110549.png,330954,205533,False,0.003,0.0009492187500000002,200,198,2.0,100.0,0.07,10.5,10.46875,0.373046875,10.4765625,0.421142578125,0.08223903179168701,1.3553056454895795e-09,0.3975251019001007,cup,bottle,A table with a plate of food and cups of tea.,"A bathroom with a toilet, sink and a towel rack.","A bathroom with a toilet, sink and a plant."
/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000529568.jpg,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000089391.jpg,/home/atuin/g103ea/shared/nightshade/coco-2014-restval/cup_bottle_20240703_110603.png,529568,89391,False,0.003,0.0012656250000000003,200,200,2.0,100.0,0.07,8.5234375,8.4453125,0.449951171875,8.4453125,0.47412109375,0.0700276792049408,2.584682192718901e-07,0.45003238320350647,cup,bottle,"A kitchen with a table, sink, and a vase of flowers.","A bathroom with a toilet, sink, and window.","A bathroom with a toilet, sink, and window."
/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000272253.jpg,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000442009.jpg,/home/atuin/g103ea/shared/nightshade/coco-2014-restval/cup_bottle_20240703_110627.png,272253,442009,False,0.003,0.0016875000000000002,200,200,2.0,100.0,0.07,11.2109375,11.1875,0.313720703125,11.1640625,0.364990234375,0.07000719755887985,1.0080179890792351e-07,0.3137451708316803,cup,bottle,A woman in a kitchen holding a cup of coffee.,A bathroom with a large tub and a large window.,A bathroom with a large tub and a large window.
/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000106351.jpg,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000550864.jpg,/home/atuin/g103ea/shared/nightshade/coco-2014-restval/cup_bottle_20240703_110634.png,106351,550864,False,0.003,0.0009492187500000002,200,200,2.0,100.0,0.07,6.45703125,6.4140625,0.3369140625,6.296875,0.50634765625,0.07001441717147827,1.755018630422711e-10,0.3369429409503937,cup,bottle,A white kitchen with a white refrigerator freezer.,A kitchen with a large island and a table with chairs.,A kitchen with a large island and a table with chairs.
/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000106351.jpg,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000069340.jpg,/home/atuin/g103ea/shared/nightshade/coco-2014-restval/cup_bottle_20240703_110700.png,106351,69340,False,0.003,0.0012656250000000003,200,198,2.0,100.0,0.07,5.8515625,5.84765625,0.2156982421875,5.83984375,0.322509765625,0.07004708796739578,1.1633492391638356e-08,0.21579357981681824,cup,bottle,A white kitchen with a white refrigerator freezer.,"A kitchen with a sink, stove, and window.","A kitchen with a sink, stove, and window."
/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000296459.jpg,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000514604.jpg,/home/atuin/g103ea/shared/nightshade/coco-2014-restval/cup_bottle_20240703_110706.png,296459,514604,False,0.003,0.0009492187500000002,200,199,2.0,100.0,0.07,9.6171875,9.5546875,0.351318359375,9.5546875,0.411376953125,0.07511408627033234,1.5862489988194284e-07,0.3615623712539673,cup,bottle,A man sitting at a desk with a laptop computer.,"A bathroom with a toilet, a sink, and a mirror.","A bathroom with a toilet, a sink, and a mirror."
/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000426101.jpg,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000449945.jpg,/home/atuin/g103ea/shared/nightshade/coco-2014-restval/cup_bottle_20240703_110725.png,426101,449945,False,0.003,0.0009492187500000002,200,199,2.0,100.0,0.07,11.3515625,11.3515625,0.379150390625,11.375,0.49462890625,0.07834141701459885,0.0,0.39583322405815125,cup,bottle,A cat is drinking water from a glass.,"A bathroom with a sink, toilet, and bathtub.","A bathroom with a sink, toilet, and bathtub."
/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000298732.jpg,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000525420.jpg,/home/atuin/g103ea/shared/nightshade/coco-2014-restval/cup_bottle_20240703_110750.png,298732,525420,False,0.003,0.00040045166015625005,200,198,2.0,100.0,0.07,6.80078125,6.796875,0.1265869140625,6.8203125,0.39990234375,0.06998523324728012,9.680576340542757e-10,0.12658700346946716,cup,bottle,"A bathroom with a sink, mirror, and a toilet.",A bathtub with a bathtub cover in a bathtub.,A bathtub with a bathtub cover in a bathtub.
/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000330954.jpg,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000533548.jpg,/home/atuin/g103ea/shared/nightshade/coco-2014-restval/cup_bottle_20240703_110757.png,330954,533548,False,0.003,0.0016875000000000002,200,198,2.0,100.0,0.07,10.96875,10.859375,0.478271484375,10.8671875,0.50830078125,0.09213922917842865,5.781640055602111e-08,0.5225557088851929,cup,bottle,A table with a plate of food and cups of tea.,A man sitting at a table with a laptop computer.,A man sitting at a table with a laptop computer.
/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000384788.jpg,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000006672.jpg,/home/atuin/g103ea/shared/nightshade/coco-2014-restval/cup_bottle_20240703_110811.png,384788,6672,False,0.003,0.0012656250000000003,200,199,2.0,100.0,0.07,10.796875,10.7421875,0.4404296875,10.6875,0.671875,0.07359497994184494,3.583090091296981e-08,0.44762322306632996,cup,bottle,A cup of coffee and a piece of bread on a plate.,A kitchen with a white refrigerator freezer next to a window.,A kitchen with a white refrigerator freezer next to a window.
/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000296459.jpg,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000384808.jpg,/home/atuin/g103ea/shared/nightshade/coco-2014-restval/cup_bottle_20240703_110817.png,296459,384808,False,0.003,0.0012656250000000003,200,199,2.0,100.0,0.07,9.8125,9.7578125,0.57666015625,9.7578125,0.67578125,0.07845661044120789,5.477619424709701e-07,0.5936281681060791,cup,bottle,A man sitting at a desk with a laptop computer.,A person taking a picture of themselves in a bathroom mirror.,A person taking a picture of themselves in a bathroom mirror.
/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000529568.jpg,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000297787.jpg,/home/atuin/g103ea/shared/nightshade/coco-2014-restval/cup_bottle_20240703_110843.png,529568,297787,False,0.003,0.0012656250000000003,200,199,2.0,100.0,0.07,9.640625,9.4921875,0.70703125,9.484375,0.7265625,0.07487432658672333,3.130324444100552e-07,0.7168111801147461,cup,bottle,"A kitchen with a table, sink, and a vase of flowers.",A woman standing in a kitchen next to a bunch of knives.,A woman standing in a kitchen next to a bunch of knives.
/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000330954.jpg,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000040986.jpg,/home/atuin/g103ea/shared/nightshade/coco-2014-restval/cup_bottle_20240703_110849.png,330954,40986,False,0.003,0.0016875000000000002,200,196,2.0,100.0,0.07,10.6171875,10.59375,0.4599609375,10.609375,0.59033203125,0.07794918119907379,6.933765228644972e-10,0.4758593440055847,cup,bottle,A table with a plate of food and cups of tea.,"A kitchen with a stove, sink, and refrigerator.","A kitchen with a stove, sink, and refrigerator."
