/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000040986.jpg,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000295960.jpg,/home/atuin/g103ea/shared/concept_pair_switched/bottle_cup_20240706_001934.png,40986,295960,False,0.003,0.0016875000000000002,200,200,2.0,100.0,0.07,8.484375,8.46875,0.29150390625,8.6328125,0.470458984375,0.06979363411664963,1.5563094279968936e-07,0.2915194630622864,bottle,cup,"A kitchen with a stove, sink, and refrigerator.","A bathroom with a toilet, sink, and mirror.","A bathroom with a toilet, sink, and mirror."
/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000037044.jpg,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000056127.jpg,/home/atuin/g103ea/shared/concept_pair_switched/bottle_cup_20240706_002147.png,37044,56127,False,0.003,0.0009492187500000002,200,195,2.0,100.0,0.07,8.7890625,8.7734375,0.2763671875,8.7421875,0.3828125,0.10007207095623016,2.466882165208517e-08,0.33651378750801086,bottle,cup,"A bathroom with a sink, toilet and a window.","A kitchen with a sink, oven, and a window.","A kitchen with a sink, oven, and a window."
/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000327529.jpg,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000279278.jpg,/home/atuin/g103ea/shared/concept_pair_switched/bottle_cup_20240706_002227.png,327529,279278,False,0.003,0.0012656250000000003,200,200,2.0,100.0,0.07,9.5078125,9.46875,0.3701171875,9.46875,0.40771484375,0.06998978555202484,3.795413476836984e-07,0.3701551556587219,bottle,cup,A blue bicycle with a basket on the back.,A woman riding a skateboard down a street.,A woman riding a skateboard down a street.
/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000235839.jpg,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000017899.jpg,/home/atuin/g103ea/shared/concept_pair_switched/bottle_cup_20240706_002315.png,235839,17899,False,0.003,0.0012656250000000003,200,198,2.0,100.0,0.07,11.4921875,11.421875,0.37255859375,11.5078125,0.43408203125,0.10117122530937195,5.938403546679183e-08,0.4349069893360138,bottle,cup,A man with a beer in his hand and a laptop in his lap.,An older woman preparing cookies in a kitchen.,An older woman preparing cookies in a kitchen.
/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000276488.jpg,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000225963.jpg,/home/atuin/g103ea/shared/concept_pair_switched/bottle_cup_20240706_002527.png,276488,225963,False,0.003,0.0012656250000000003,200,199,2.0,100.0,0.07,12.28125,12.125,1.0224609375,12.21875,1.0615234375,0.09862463176250458,8.992354594283825e-08,1.0797191858291626,bottle,cup,A sandwich and a glass of milk on a table.,A young boy is mixing something in a bowl.,A young boy is mixing something in a bowl.
/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000040986.jpg,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000330954.jpg,/home/atuin/g103ea/shared/concept_pair_switched/bottle_cup_20240706_002836.png,40986,330954,False,0.003,0.0012656250000000003,200,199,2.0,100.0,0.07,10.6171875,10.5859375,0.365234375,10.65625,0.414794921875,0.07853134721517563,8.294841791212093e-08,0.3823053538799286,bottle,cup,"A kitchen with a stove, sink, and refrigerator.",A table with a plate of food and cups of tea.,A table with a plate of food and cups of tea.
/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000111032.jpg,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000523660.jpg,/home/atuin/g103ea/shared/concept_pair_switched/bottle_cup_20240706_002913.png,111032,523660,False,0.003,0.0016875000000000002,200,197,2.0,100.0,0.07,11.5546875,11.4609375,0.662109375,11.4375,0.86181640625,0.09524568170309067,4.541169005278789e-07,0.7126461267471313,bottle,cup,A bottle of wine and a glass of wine.,A woman in a blue shirt and blue tie in a kitchen.,A woman in a blue shirt and blue tie in a kitchen.
/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000040986.jpg,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000330954.jpg,/home/atuin/g103ea/shared/concept_pair_switched/bottle_cup_20240706_003010.png,40986,330954,False,0.003,0.0012656250000000003,200,198,2.0,100.0,0.07,10.6171875,10.59375,0.369873046875,10.703125,0.408935546875,0.07857837527990341,3.930612635372199e-08,0.38703373074531555,bottle,cup,"A kitchen with a stove, sink, and refrigerator.",A table with a plate of food and a cup of tea.,A table with a plate of food and cups of tea.
/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000014629.jpg,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000192079.jpg,/home/atuin/g103ea/shared/concept_pair_switched/bottle_cup_20240706_003026.png,14629,192079,False,0.003,0.0009492187500000002,200,196,2.0,100.0,0.07,9.21875,9.1875,0.347412109375,9.1328125,0.394775390625,0.0953531339764595,3.9769258108890426e-08,0.3981223404407501,bottle,cup,A woman is pouring a bottle of wine into a pan.,A woman in a kitchen with a knife and a cake.,A woman in a kitchen with a knife and a cake.
/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000296871.jpg,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000319456.jpg,/home/atuin/g103ea/shared/concept_pair_switched/bottle_cup_20240706_003041.png,296871,319456,False,0.003,0.0009492187500000002,200,199,2.0,100.0,0.07,10.3671875,10.2265625,0.82568359375,10.2578125,0.9287109375,0.08791077882051468,2.912173044933297e-07,0.8615342974662781,bottle,cup,A cat is peeking out from under a table.,A woman taking a picture of a bathroom mirror.,A woman taking a picture of a bathroom mirror.
